it,temp,actualQ,bestQ,p
68790000,26.5914,4313.52,4501.89,0.01
68800000,26.5342,4324.52,4501.89,0.01
68810000,26.477,4316.52,4501.89,0.01
68820000,26.4197,4325.52,4501.89,0.69
68830000,26.3625,4323.52,4501.89,0.01
68840000,26.3053,4324.52,4501.89,0.47
68850000,26.2481,4318.52,4501.89,0.01
68860000,26.1909,4319.52,4501.89,0.15
68870000,26.1336,4308.52,4501.89,0.01
68880000,26.0764,4316.52,4501.89,0
68890000,26.0192,4312.52,4501.89,0.47
68900000,25.962,4320.52,4501.89,1.47
68910000,25.9048,4313.52,4501.89,0.01
68920000,25.8475,4321.52,4501.89,0.02
68930000,25.7903,4316.52,4501.89,0.01
68940000,25.7331,4318.52,4501.89,0.01
68950000,25.6759,4327.52,4501.89,0.01
68960000,25.6187,4322.52,4501.89,0.01
68970000,25.5614,4330.52,4501.89,0
68980000,25.5042,4307.52,4501.89,0.02
68990000,25.447,4318.52,4501.89,1
69000000,25.3898,4317.52,4501.89,0.01
69010000,25.3326,4324.52,4501.89,0
69020000,25.2753,4319.52,4501.89,0
69030000,25.2181,4328.52,4501.89,1
69040000,25.1609,4327.52,4501.89,1.49
69050000,25.1037,4314.52,4501.89,0.68
69060000,25.0464,4318.52,4501.89,1
69070000,24.9892,4318.52,4501.89,0.21
69080000,24.932,4320.52,4501.89,0.01
69090000,24.8748,4312.52,4501.89,1
69100000,24.8176,4319.52,4501.89,1
69110000,24.7603,4315.52,4501.89,0.01
69120000,24.7031,4319.52,4501.89,0.01
69130000,24.6459,4315.52,4501.89,0.02
69140000,24.5887,4319.52,4501.89,0.01
69150000,24.5315,4310.52,4501.89,0.01
69160000,24.4742,4319.52,4501.89,0.01
69170000,24.417,4323.52,4501.89,1.51
69180000,24.3598,4318.52,4501.89,1
69190000,24.3026,4321.52,4501.89,0.01
69200000,24.2454,4308.52,4501.89,0.01
69210000,24.1881,4319.52,4501.89,0
69220000,24.1309,4319.52,4501.89,0.06
69230000,24.0737,4321.52,4501.89,0.01
69240000,24.0165,4318.52,4501.89,0.01
69250000,23.9593,4320.52,4501.89,0.13
69260000,23.902,4324.52,4501.89,0.01
69270000,23.8448,4325.52,4501.89,0.13
69280000,23.7876,4317.52,4501.89,0
69290000,23.7304,4320.52,4501.89,0.06
69300000,23.6732,4318.52,4501.89,0.01
69310000,23.6159,4319.52,4501.89,0.01
69320000,23.5587,4324.52,4501.89,0.01
69330000,23.5015,4321.52,4501.89,0
69340000,23.4443,4316.52,4501.89,0.01
69350000,23.3871,4320.52,4501.89,0.01
69360000,23.3298,4316.52,4501.89,0.01
69370000,23.2726,4322.52,4501.89,0.01
69380000,23.2154,4317.52,4501.89,0.43
69390000,23.1582,4324.52,4501.89,0
69400000,23.101,4318.52,4501.89,0.01
69410000,23.0437,4318.52,4501.89,0.01
69420000,22.9865,4319.52,4501.89,0.12
69430000,22.9293,4311.52,4501.89,0.01
69440000,22.8721,4312.52,4501.89,0
69450000,22.8149,4322.52,4501.89,0.01
69460000,22.7576,4324.52,4501.89,1.56
69470000,22.7004,4315.52,4501.89,0.01
69480000,22.6432,4317.52,4501.89,0.01
69490000,22.586,4316.52,4501.89,0
69500000,22.5287,4306.52,4501.89,0.01
69510000,22.4715,4318.52,4501.89,0.01
69520000,22.4143,4306.52,4501.89,0.01
69530000,22.3571,4323.52,4501.89,0.01
69540000,22.2999,4328.52,4501.89,0.01
69550000,22.2426,4321.52,4501.89,1.57
69560000,22.1854,4318.52,4501.89,0.01
69570000,22.1282,4310.52,4501.89,0.01
69580000,22.071,4317.52,4501.89,0.01
69590000,22.0138,4313.52,4501.89,0.01
69600000,21.9565,4320.52,4501.89,0.01
69610000,21.8993,4324.52,4501.89,0.01
69620000,21.8421,4322.52,4501.89,0.01
69630000,21.7849,4302.81,4501.89,9.93
69640000,21.7277,4323.52,4501.89,0.01
69650000,21.6704,4327.52,4501.89,0.16
69660000,21.6132,4315.52,4501.89,0.01
69670000,21.556,4323.52,4501.89,0.01
69680000,21.4988,4325.52,4501.89,1
69690000,21.4416,4325.52,4501.89,0.1
69700000,21.3843,4315.52,4501.89,0
69710000,21.3271,4326.52,4501.89,0
69720000,21.2699,4325.52,4501.89,0.01
69730000,21.2127,4319.52,4501.89,0.01
69740000,21.1555,4321.52,4501.89,0.01
69750000,21.0982,4327.52,4501.89,0.01
69760000,21.041,4327.52,4501.89,0
69770000,20.9838,4328.52,4501.89,0.39
69780000,20.9266,4323.52,4501.89,1
69790000,20.8694,4324.52,4501.89,0.01
69800000,20.8121,4325.52,4501.89,2.62
69810000,20.7549,4319.52,4501.89,0
69820000,20.6977,4324.52,4501.89,0.04
69830000,20.6405,4317.52,4501.89,0.04
69840000,20.5833,4315.52,4501.89,0.01
69850000,20.526,4317.52,4501.89,0.01
69860000,20.4688,4328.52,4501.89,0.01
69870000,20.4116,4324.52,4501.89,0.01
69880000,20.3544,4324.52,4501.89,0.01
69890000,20.2972,4325.52,4501.89,0.01
69900000,20.2399,4314.52,4501.89,1
69910000,20.1827,4325.52,4501.89,0
69920000,20.1255,4320.52,4501.89,0.01
69930000,20.0683,4321.52,4501.89,0.01
69940000,20.011,4313.52,4501.89,1
69950000,19.9692,4289.52,4501.89,0.05
69960000,19.9311,4319.52,4501.89,0.01
69970000,19.8929,4314.52,4501.89,0.01
69980000,19.8548,4324.52,4501.89,0.01
69990000,19.8166,4319.52,4501.89,0.01
70000000,19.7785,4324.52,4501.89,0.01
70010000,19.7403,4327.52,4501.89,0.01
70020000,19.7022,4322.52,4501.89,0.01
70030000,19.664,4326.52,4501.89,0.01
70040000,19.6259,4326.52,4501.89,0.01
70050000,19.5877,4323.52,4501.89,0.01
70060000,19.5496,4324.52,4501.89,0.01
70070000,19.5115,4326.52,4501.89,0.01
70080000,19.4733,4324.52,4501.89,0.01
70090000,19.4352,4319.52,4501.89,0.01
70100000,19.397,4325.52,4501.89,0.01
70110000,19.3589,4323.52,4501.89,0
70120000,19.3207,4324.52,4501.89,0
70130000,19.2826,4329.52,4501.89,0
70140000,19.2444,4325.52,4501.89,0.01
70150000,19.2063,4319.52,4501.89,0.01
70160000,19.1681,4318.52,4501.89,0.01
70170000,19.13,4326.52,4501.89,0.01
70180000,19.0918,4318.52,4501.89,0.01
70190000,19.0537,4321.52,4501.89,0
70200000,19.0155,4323.52,4501.89,0.01
70210000,18.9774,4327.52,4501.89,0.01
70220000,18.9393,4324.52,4501.89,1
70230000,18.9011,4320.52,4501.89,0.01
70240000,18.863,4326.52,4501.89,0
70250000,18.8248,4316.52,4501.89,0.08
70260000,18.7867,4326.52,4501.89,2.9
70270000,18.7485,4325.52,4501.89,0.07
70280000,18.7104,4328.52,4501.89,0.35
70290000,18.6722,4328.52,4501.89,0.01
70300000,18.6341,4330.52,4501.89,0.01
70310000,18.5959,4320.52,4501.89,0
70320000,18.5578,4327.52,4501.89,0.01
70330000,18.5196,4325.52,4501.89,0
70340000,18.4815,4320.52,4501.89,0.07
70350000,18.4433,4330.52,4501.89,0.01
70360000,18.4052,4325.52,4501.89,0
70370000,18.367,4324.52,4501.89,0.01
70380000,18.3289,4327.52,4501.89,0.07
70390000,18.2908,4326.52,4501.89,1.73
70400000,18.2526,4324.52,4501.89,0.01
70410000,18.2145,4318.52,4501.89,0.01
70420000,18.1763,4324.52,4501.89,0.03
70430000,18.1382,4324.52,4501.89,0.01
70440000,18.1,4326.52,4501.89,1.74
70450000,18.0619,4326.52,4501.89,0.01
70460000,18.0237,4321.52,4501.89,0.01
70470000,17.9856,4320.52,4501.89,0.01
70480000,17.9474,4316.52,4501.89,1
70490000,17.9093,4328.52,4501.89,0.01
70500000,17.8711,4324.52,4501.89,0.01
70510000,17.833,4325.52,4501.89,0
70520000,17.7948,4322.52,4501.89,0.01
70530000,17.7567,4319.52,4501.89,0.06
70540000,17.7185,4329.52,4501.89,0
70550000,17.6804,4327.52,4501.89,1
70560000,17.6423,4323.52,4501.89,0.01
70570000,17.6041,4330.52,4501.89,0.01
70580000,17.566,4322.52,4501.89,0
70590000,17.5278,4325.52,4501.89,0
70600000,17.4897,4322.52,4501.89,0.01
70610000,17.4515,4313.52,4501.89,0.01
70620000,17.4134,4328.52,4501.89,0.01
70630000,17.3752,4320.52,4501.89,0.01
70640000,17.3371,4323.52,4501.89,0.01
70650000,17.2989,4320.52,4501.89,0.01
70660000,17.2608,4324.52,4501.89,1
70670000,17.2226,4322.52,4501.89,0.01
70680000,17.1845,4327.52,4501.89,0
70690000,17.1463,4324.52,4501.89,0
70700000,17.1082,4324.52,4501.89,0
70710000,17.07,4312.52,4501.89,0
70720000,17.0319,4330.52,4501.89,0.01
70730000,16.9938,4329.52,4501.89,0.01
70740000,16.9556,4316.52,4501.89,0.01
70750000,16.9175,4318.52,4501.89,0.01
70760000,16.8793,4328.52,4501.89,0.01
70770000,16.8412,4322.52,4501.89,1
70780000,16.803,4325.52,4501.89,0.06
70790000,16.7649,4321.52,4501.89,3.3
70800000,16.7267,4322.52,4501.89,0.01
70810000,16.6886,4324.52,4501.89,0.01
70820000,16.6504,4327.52,4501.89,1
70830000,16.6123,4325.52,4501.89,0.01
70840000,16.5741,4328.52,4501.89,0.01
70850000,16.536,4329.52,4501.89,0.01
70860000,16.4978,4326.52,4501.89,0.01
70870000,16.4597,4328.52,4501.89,0
70880000,16.4216,4328.52,4501.89,0.01
70890000,16.3834,4331.52,4501.89,0
70900000,16.3453,4327.52,4501.89,0.02
70910000,16.3071,4322.52,4501.89,1
70920000,16.269,4323.52,4501.89,0.01
70930000,16.2308,4328.52,4501.89,1.86
70940000,16.1927,4320.52,4501.89,0.01
70950000,16.1545,4327.52,4501.89,0.01
70960000,16.1164,4321.52,4501.89,0.01
70970000,16.0782,4329.52,4501.89,0.01
70980000,16.0401,4326.52,4501.89,0.01
70990000,16.0019,4326.52,4501.89,0.01
71000000,15.9638,4324.52,4501.89,1
71010000,15.9256,4324.52,4501.89,0.01
71020000,15.8875,4323.52,4501.89,0.01
71030000,15.8493,4324.52,4501.89,0.01
71040000,15.8112,4320.52,4501.89,0.01
71050000,15.7731,4325.52,4501.89,0.01
71060000,15.7349,4319.52,4501.89,0.03
71070000,15.6968,4328.52,4501.89,0.05
71080000,15.6586,4330.52,4501.89,0.01
71090000,15.6205,4328.52,4501.89,0
71100000,15.5823,4326.52,4501.89,0
71110000,15.5442,4324.52,4501.89,1
71120000,15.506,4323.52,4501.89,0.01
71130000,15.4679,4321.52,4501.89,0.01
71140000,15.4297,4324.52,4501.89,1
71150000,15.3916,4326.52,4501.89,0.01
71160000,15.3534,4317.52,4501.89,0.01
71170000,15.3153,4325.52,4501.89,0.01
71180000,15.2771,4327.52,4501.89,0.01
71190000,15.239,4327.52,4501.89,0.02
71200000,15.2008,4325.52,4501.89,0.01
71210000,15.1627,4328.52,4501.89,0
71220000,15.1246,4327.52,4501.89,0.01
71230000,15.0864,4325.52,4501.89,0.01
71240000,15.0483,4321.52,4501.89,0
71250000,15.0101,4329.52,4501.89,0.01
71260000,14.972,4327.52,4501.89,0.52
71270000,14.9338,4327.52,4501.89,1
71280000,14.8957,4325.52,4501.89,0.01
71290000,14.8575,4327.52,4501.89,0.04
71300000,14.8194,4325.52,4501.89,0.02
71310000,14.7812,4323.52,4501.89,0.01
71320000,14.7431,4326.52,4501.89,1
71330000,14.7049,4326.52,4501.89,0
71340000,14.6668,4325.52,4501.89,0.01
71350000,14.6286,4328.52,4501.89,0.01
71360000,14.5905,4316.52,4501.89,0
71370000,14.5523,4326.52,4501.89,0
71380000,14.5142,4326.52,4501.89,0.01
71390000,14.4761,4323.52,4501.89,0
71400000,14.4379,4321.52,4501.89,0.01
71410000,14.3998,4325.52,4501.89,1
71420000,14.3616,4329.52,4501.89,0
71430000,14.3235,4328.52,4501.89,0.01
71440000,14.2853,4323.52,4501.89,0.25
71450000,14.2472,4320.52,4501.89,0.01
71460000,14.209,4317.52,4501.89,0.5
71470000,14.1709,4329.52,4501.89,0
71480000,14.1327,4326.52,4501.89,0.01
71490000,14.0946,4327.52,4501.89,0.01
71500000,14.0564,4326.52,4501.89,0.03
71510000,14.0183,4326.52,4501.89,1
71520000,13.9851,4326.52,4501.89,0.01
71530000,13.9565,4326.52,4501.89,0
71540000,13.9279,4326.52,4501.89,0.01
71550000,13.8993,4326.52,4501.89,0.01
71560000,13.8707,4323.52,4501.89,0
71570000,13.8421,4325.52,4501.89,0.01
71580000,13.8134,4325.52,4501.89,0.49
71590000,13.7848,4326.52,4501.89,0.01
71600000,13.7562,4323.52,4501.89,0.01
71610000,13.7276,4327.52,4501.89,0.01
71620000,13.699,4327.52,4501.89,0
71630000,13.6704,4325.52,4501.89,0.01
71640000,13.6418,4326.52,4501.89,0.01
71650000,13.6132,4323.52,4501.89,0.01
71660000,13.5846,4326.52,4501.89,1
71670000,13.556,4324.52,4501.89,1
71680000,13.5273,4323.52,4501.89,0
71690000,13.4987,4323.52,4501.89,0.01
71700000,13.4701,4328.52,4501.89,0.01
71710000,13.4415,4323.52,4501.89,0.11
71720000,13.4129,4328.52,4501.89,0
71730000,13.3843,4324.52,4501.89,0
71740000,13.3557,4321.52,4501.89,2.12
71750000,13.3271,4329.52,4501.89,0
71760000,13.2985,4329.52,4501.89,0.01
71770000,13.2699,4325.52,4501.89,0.02
71780000,13.2412,4322.52,4501.89,1
71790000,13.2126,4324.52,4501.89,0.02
71800000,13.184,4330.52,4501.89,0
71810000,13.1554,4325.52,4501.89,0.01
71820000,13.1268,4325.52,4501.89,0.01
71830000,13.0982,4330.52,4501.89,0.01
71840000,13.0696,4322.52,4501.89,1
71850000,13.041,4330.52,4501.89,0
71860000,13.0124,4329.52,4501.89,0.03
71870000,12.9837,4325.52,4501.89,0.01
71880000,12.9551,4326.52,4501.89,0
71890000,12.9265,4328.52,4501.89,0.01
71900000,12.8979,4324.52,4501.89,0.01
71910000,12.8693,4325.52,4501.89,0.01
71920000,12.8407,4325.52,4501.89,0
71930000,12.8121,4325.52,4501.89,0
71940000,12.7835,4331.52,4501.89,0.01
71950000,12.7549,4325.52,4501.89,0
71960000,12.7263,4325.52,4501.89,1
71970000,12.6976,4328.52,4501.89,0.01
71980000,12.669,4329.52,4501.89,0
71990000,12.6404,4329.52,4501.89,0.01
72000000,12.6118,4327.52,4501.89,0
72010000,12.5832,4320.52,4501.89,0.01
72020000,12.5546,4323.52,4501.89,0
72030000,12.526,4327.52,4501.89,1
72040000,12.4974,4324.52,4501.89,0.01
72050000,12.4688,4324.52,4501.89,0.01
72060000,12.4402,4327.52,4501.89,0.01
72070000,12.4115,4323.52,4501.89,0.01
72080000,12.3829,4327.52,4501.89,0.01
72090000,12.3543,4322.52,4501.89,0.02
72100000,12.3257,4322.52,4501.89,1
72110000,12.2971,4325.52,4501.89,0.01
72120000,12.2685,4326.52,4501.89,0.01
72130000,12.2399,4327.52,4501.89,0.01
72140000,12.2113,4327.52,4501.89,0.01
72150000,12.1827,4326.52,4501.89,0
72160000,12.1541,4323.52,4501.89,0
72170000,12.1254,4327.52,4501.89,0.01
72180000,12.0968,4326.52,4501.89,0.01
72190000,12.0682,4324.52,4501.89,0
72200000,12.0396,4321.52,4501.89,0
72210000,12.011,4324.52,4501.89,0.01
72220000,11.9824,4327.52,4501.89,1
72230000,11.9538,4328.52,4501.89,0.01
72240000,11.9252,4324.52,4501.89,0.01
72250000,11.8966,4327.52,4501.89,0.01
72260000,11.868,4326.52,4501.89,0
72270000,11.8393,4323.52,4501.89,0.01
72280000,11.8107,4328.52,4501.89,0.01
72290000,11.7821,4324.52,4501.89,1
72300000,11.7535,4325.52,4501.89,0.01
72310000,11.7249,4326.52,4501.89,0
72320000,11.6963,4323.52,4501.89,0.01
72330000,11.6677,4322.52,4501.89,0.01
72340000,11.6391,4328.52,4501.89,2.37
72350000,11.6105,4325.52,4501.89,0.43
72360000,11.5818,4326.52,4501.89,0.01
72370000,11.5532,4329.52,4501.89,0
72380000,11.5246,4330.52,4501.89,0
72390000,11.496,4330.52,4501.89,0.01
72400000,11.4674,4326.52,4501.89,0.01
72410000,11.4388,4327.52,4501.89,0
72420000,11.4102,4326.52,4501.89,0
72430000,11.3816,4329.52,4501.89,0.01
72440000,11.353,4327.52,4501.89,0.01
72450000,11.3244,4325.52,4501.89,0.01
72460000,11.2957,4328.52,4501.89,1
72470000,11.2671,4328.52,4501.89,0.01
72480000,11.2385,4327.52,4501.89,0
72490000,11.2099,4325.52,4501.89,0
72500000,11.1813,4331.52,4501.89,0
72510000,11.1527,4328.52,4501.89,0
72520000,11.1241,4327.52,4501.89,0
72530000,11.0955,4322.52,4501.89,1
72540000,11.0669,4329.52,4501.89,0
72550000,11.0383,4327.52,4501.89,1
72560000,11.0096,4324.52,4501.89,0
72570000,10.981,4327.52,4501.89,0
72580000,10.9524,4325.52,4501.89,0.01
72590000,10.9238,4324.52,4501.89,0
72600000,10.8952,4328.52,4501.89,1
72610000,10.8666,4327.52,4501.89,0
72620000,10.838,4326.52,4501.89,0.01
72630000,10.8094,4328.52,4501.89,1
72640000,10.7808,4327.52,4501.89,0
72650000,10.7522,4328.52,4501.89,0.4
72660000,10.7235,4331.52,4501.89,1
72670000,10.6949,4330.52,4501.89,1
72680000,10.6663,4326.52,4501.89,0
72690000,10.6377,4321.52,4501.89,0.06
72700000,10.6091,4324.52,4501.89,0.01
72710000,10.5805,4327.52,4501.89,0.01
72720000,10.5519,4321.52,4501.89,1
72730000,10.5233,4330.52,4501.89,0
72740000,10.4947,4328.52,4501.89,0.01
72750000,10.466,4330.52,4501.89,0.01
72760000,10.4374,4329.52,4501.89,0
72770000,10.4088,4330.52,4501.89,0.01
72780000,10.3802,4326.52,4501.89,1
72790000,10.3516,4326.52,4501.89,0.15
72800000,10.323,4328.52,4501.89,0.01
72810000,10.2944,4327.52,4501.89,0
72820000,10.2658,4328.52,4501.89,1
72830000,10.2372,4330.52,4501.89,0.01
72840000,10.2086,4328.52,4501.89,0.01
72850000,10.1799,4326.52,4501.89,0
72860000,10.1513,4328.52,4501.89,0.01
72870000,10.1227,4326.52,4501.89,0.01
72880000,10.0941,4327.52,4501.89,0.01
72890000,10.0655,4326.52,4501.89,0
72900000,10.0369,4331.52,4501.89,0.01
72910000,10.0083,4329.52,4501.89,0
72920000,9.98645,4325.52,4501.89,0.01
72930000,9.96738,4330.52,4501.89,0.01
72940000,9.9483,4327.52,4501.89,0
72950000,9.92923,4329.52,4501.89,0.01
72960000,9.91016,4325.52,4501.89,0
72970000,9.89108,4326.52,4501.89,0.01
72980000,9.87201,4326.52,4501.89,0.01
72990000,9.85294,4330.52,4501.89,0
73000000,9.83386,4326.52,4501.89,0
73010000,9.81479,4323.52,4501.89,0.14
73020000,9.79572,4328.52,4501.89,0.01
73030000,9.77664,4328.52,4501.89,0.01
73040000,9.75757,4327.52,4501.89,0.01
73050000,9.73849,4328.52,4501.89,0
73060000,9.71942,4324.52,4501.89,0.13
73070000,9.70035,4325.52,4501.89,0
73080000,9.68127,4329.52,4501.89,0
73090000,9.6622,4324.52,4501.89,0.01
73100000,9.64313,4325.52,4501.89,0
73110000,9.62405,4327.52,4501.89,0
73120000,9.60498,4326.52,4501.89,1
73130000,9.58591,4327.52,4501.89,0
73140000,9.56683,4328.52,4501.89,0.01
73150000,9.54776,4328.52,4501.89,0.01
73160000,9.52869,4329.52,4501.89,0.01
73170000,9.50961,4328.52,4501.89,0.01
73180000,9.49054,4325.52,4501.89,0.13
73190000,9.47147,4331.52,4501.89,0
73200000,9.45239,4330.52,4501.89,0.01
73210000,9.43332,4329.52,4501.89,0.01
73220000,9.41425,4329.52,4501.89,0.01
73230000,9.39517,4330.52,4501.89,0.01
73240000,9.3761,4329.52,4501.89,2.91
73250000,9.35703,4326.52,4501.89,0
73260000,9.33795,4331.52,4501.89,0.01
73270000,9.31888,4323.52,4501.89,0.12
73280000,9.2998,4328.52,4501.89,0.01
73290000,9.28073,4327.52,4501.89,2.94
73300000,9.26166,4328.52,4501.89,1
73310000,9.24258,4330.52,4501.89,1
73320000,9.22351,4330.52,4501.89,0
73330000,9.20444,4330.52,4501.89,0.01
73340000,9.18536,4328.52,4501.89,0
73350000,9.16629,4327.52,4501.89,0
73360000,9.14722,4322.52,4501.89,0
73370000,9.12814,4331.52,4501.89,1
73380000,9.10907,4329.52,4501.89,0
73390000,9.09,4330.52,4501.89,0.01
73400000,9.07092,4327.52,4501.89,0
73410000,9.05185,4327.52,4501.89,0
73420000,9.03278,4327.52,4501.89,0.01
73430000,9.0137,4329.52,4501.89,0
73440000,8.99463,4324.52,4501.89,0.01
73450000,8.97556,4328.52,4501.89,0.01
73460000,8.95648,4329.52,4501.89,0
73470000,8.93741,4326.52,4501.89,0
73480000,8.91833,4328.52,4501.89,0.01
73490000,8.89926,4328.52,4501.89,0
73500000,8.88019,4329.52,4501.89,1
73510000,8.86111,4324.52,4501.89,0
73520000,8.84204,4331.52,4501.89,0
73530000,8.82297,4327.52,4501.89,0
73540000,8.80389,4322.52,4501.89,0
73550000,8.78482,4326.52,4501.89,0.01
73560000,8.76575,4327.52,4501.89,0
73570000,8.74667,4330.52,4501.89,0.01
73580000,8.7276,4326.52,4501.89,0
73590000,8.70853,4331.52,4501.89,0
73600000,8.68945,4329.52,4501.89,0.01
73610000,8.67038,4327.52,4501.89,0
73620000,8.65131,4326.52,4501.89,0
73630000,8.63223,4326.52,4501.89,0.01
73640000,8.61316,4327.52,4501.89,0
73650000,8.59409,4330.52,4501.89,0
73660000,8.57501,4330.52,4501.89,0
73670000,8.55594,4328.52,4501.89,0
73680000,8.53687,4327.52,4501.89,0.31
73690000,8.51779,4329.52,4501.89,0.01
73700000,8.49872,4330.52,4501.89,0
73710000,8.47964,4329.52,4501.89,1
73720000,8.46057,4328.52,4501.89,0
73730000,8.4415,4329.52,4501.89,0
73740000,8.42242,4330.52,4501.89,0
73750000,8.40335,4329.52,4501.89,0
73760000,8.38428,4326.52,4501.89,0
73770000,8.3652,4330.52,4501.89,0.01
73780000,8.34613,4330.52,4501.89,0.01
73790000,8.32706,4327.52,4501.89,0
73800000,8.30798,4328.52,4501.89,0
73810000,8.28891,4327.52,4501.89,0
73820000,8.26984,4328.52,4501.89,0.01
73830000,8.25076,4326.52,4501.89,0.01
73840000,8.23169,4332.52,4501.89,0
73850000,8.21262,4330.52,4501.89,0.01
73860000,8.19354,4330.52,4501.89,0.01
73870000,8.17447,4328.52,4501.89,0
73880000,8.1554,4328.52,4501.89,0
73890000,8.13632,4325.52,4501.89,0.3
73900000,8.11725,4326.52,4501.89,0
73910000,8.09818,4326.52,4501.89,0.01
73920000,8.0791,4327.52,4501.89,0.01
73930000,8.06003,4325.52,4501.89,0.01
73940000,8.04095,4330.52,4501.89,0.01
73950000,8.02188,4328.52,4501.89,0.01
73960000,8.00281,4328.52,4501.89,0.01
73970000,7.98373,4328.52,4501.89,0
73980000,7.96466,4329.52,4501.89,0
73990000,7.94559,4329.52,4501.89,0.01
74000000,7.92651,4332.52,4501.89,0.01
74010000,7.90744,4327.52,4501.89,0
74020000,7.88837,4330.52,4501.89,0
74030000,7.86929,4330.52,4501.89,0
74040000,7.85022,4328.52,4501.89,0.01
74050000,7.83115,4327.52,4501.89,0
74060000,7.81207,4325.52,4501.89,0
74070000,7.793,4329.52,4501.89,0
74080000,7.77393,4330.52,4501.89,0.01
74090000,7.75485,4330.52,4501.89,0.01
74100000,7.73578,4327.52,4501.89,0.01
74110000,7.71671,4329.52,4501.89,0
74120000,7.69763,4327.52,4501.89,0.01
74130000,7.67856,4327.52,4501.89,0
74140000,7.65948,4330.52,4501.89,0.28
74150000,7.64041,4329.52,4501.89,0
74160000,7.62134,4331.52,4501.89,0
74170000,7.60226,4328.52,4501.89,0.01
74180000,7.58319,4331.52,4501.89,0
74190000,7.56412,4328.52,4501.89,0.27
74200000,7.54504,4330.52,4501.89,0.01
74210000,7.52597,4331.52,4501.89,0
74220000,7.5069,4329.52,4501.89,0
74230000,7.48782,4332.52,4501.89,0
74240000,7.46875,4328.52,4501.89,3.82
74250000,7.44968,4329.52,4501.89,0.01
74260000,7.4306,4329.52,4501.89,0.02
74270000,7.41153,4330.52,4501.89,0.01
74280000,7.39246,4330.52,4501.89,0.01
74290000,7.37338,4327.52,4501.89,0.01
74300000,7.35431,4331.52,4501.89,0
74310000,7.33524,4326.52,4501.89,0.01
74320000,7.31616,4326.52,4501.89,0
74330000,7.29709,4328.52,4501.89,0.01
74340000,7.27802,4330.52,4501.89,0.01
74350000,7.25894,4331.52,4501.89,0
74360000,7.23987,4328.52,4501.89,0
74370000,7.22079,4330.52,4501.89,0
74380000,7.20172,4332.52,4501.89,0.01
74390000,7.18265,4330.52,4501.89,0
74400000,7.16357,4332.52,4501.89,0
74410000,7.1445,4328.52,4501.89,0
74420000,7.12543,4330.52,4501.89,0.25
74430000,7.10635,4331.52,4501.89,0.01
74440000,7.08728,4329.52,4501.89,0
74450000,7.06821,4332.52,4501.89,0
74460000,7.04913,4329.52,4501.89,0.01
74470000,7.03006,4329.52,4501.89,0.25
74480000,7.01099,4330.52,4501.89,0
74490000,6.99393,4330.52,4501.89,0
74500000,6.97963,4331.52,4501.89,0.01
74510000,6.96532,4332.52,4501.89,0.01
74520000,6.95102,4329.52,4501.89,0.01
74530000,6.93671,4329.52,4501.89,0
74540000,6.92241,4331.52,4501.89,0
74550000,6.9081,4330.52,4501.89,0
74560000,6.8938,4332.52,4501.89,0.01
74570000,6.87949,4327.52,4501.89,0
74580000,6.86519,4325.52,4501.89,0
74590000,6.85088,4330.52,4501.89,0
74600000,6.83658,4330.52,4501.89,0
74610000,6.82227,4330.52,4501.89,0.01
74620000,6.80797,4330.52,4501.89,0
74630000,6.79366,4328.52,4501.89,0
74640000,6.77936,4329.52,4501.89,0
74650000,6.76505,4327.52,4501.89,0
74660000,6.75075,4331.52,4501.89,0.01
74670000,6.73644,4329.52,4501.89,0.01
74680000,6.72214,4329.52,4501.89,0
74690000,6.70783,4329.52,4501.89,0
74700000,6.69353,4332.52,4501.89,4.46
74710000,6.67922,4330.52,4501.89,0
74720000,6.66492,4331.52,4501.89,0
74730000,6.65061,4327.52,4501.89,0
74740000,6.63631,4329.52,4501.89,0
74750000,6.622,4328.52,4501.89,0
74760000,6.6077,4329.52,4501.89,0
74770000,6.59339,4330.52,4501.89,0.01
74780000,6.57909,4330.52,4501.89,0
